CustomerID,Transaction_Count,Total_Spent,Avg_Amount,Std_Amount,Min_Amount,Max_Amount,Fraud_Count,Fraud_Rate,Customer_Value
126414,10,128246.86,12824.69,6917.13,3460.02,23188.45,5,0.5,Medium
126415,15,163995.56,10933.04,7763.43,545.15,23787.4,6,0.4,High
126416,16,222676.07,13917.25,7210.93,1249.24,23316.31,8,0.5,VIP
126417,11,145157.35,13196.12,7638.6,108.32,22248.27,5,0.4545,High
126418,20,262446.32,13122.32,6951.12,2342.22,22869.88,11,0.55,VIP
126419,8,92599.78,11574.97,6239.5,1517.56,19286.11,4,0.5,Low
126420,19,305152.42,16060.65,5155.45,3669.56,23745.61,14,0.7368,VIP
126421,13,149212.46,11477.88,6051.69,3340.88,23459.5,8,0.6154,High
126422,11,166501.1,15136.46,7100.35,3075.18,23557.61,3,0.2727,VIP
126423,12,129777.8,10814.82,6780.17,1505.48,21601.43,5,0.4167,Medium
126424,9,94122.92,10458.1,6654.28,650.11,20639.42,6,0.6667,Low
126425,12,191879.95,15990.0,6249.11,1803.91,23885.47,7,0.5833,VIP
126426,8,92034.51,11504.31,5833.79,3924.88,21650.13,2,0.25,Low
126427,12,164899.52,13741.63,7535.43,3201.61,23673.05,5,0.4167,High
126428,16,172137.32,10758.58,5449.82,1568.1,18883.98,9,0.5625,VIP
126429,10,95149.41,9514.94,8105.87,902.51,22209.34,5,0.5,Low
126430,9,81825.09,9091.68,5790.91,220.79,19341.4,3,0.3333,Low
126431,17,177569.36,10445.26,7438.42,618.81,23334.36,9,0.5294,VIP
126432,7,89153.97,12736.28,6793.47,5846.74,21574.15,2,0.2857,Low
126433,13,186408.86,14339.14,6169.6,5919.89,22698.65,4,0.3077,VIP
126434,16,227246.84,14202.93,6895.98,406.92,23992.02,10,0.625,VIP
126435,10,110374.22,11037.42,8443.17,1900.11,23851.84,7,0.7,Medium
126436,16,230599.89,14412.49,6060.2,3560.31,22920.16,6,0.375,VIP
126437,12,104202.28,8683.52,5507.15,408.17,19679.85,7,0.5833,Medium
126438,16,218099.58,13631.22,7023.84,2457.74,23187.02,8,0.5,VIP
126439,12,140996.11,11749.68,8570.19,1747.79,23658.07,7,0.5833,High
126440,11,94827.67,8620.7,5163.6,2766.37,18457.06,6,0.5455,Low
126441,13,177941.87,13687.84,8205.85,432.06,22851.27,10,0.7692,VIP
126442,12,116177.1,9681.43,6622.41,162.54,21246.27,6,0.5,Medium
126443,7,30887.92,4412.56,5490.41,240.4,14147.02,5,0.7143,Low
126444,14,179902.22,12850.16,7413.07,3561.26,23334.36,7,0.5,VIP
126445,10,102492.98,10249.3,5964.42,3401.33,20232.96,3,0.3,Low
126446,15,158288.65,10552.58,6631.1,414.28,23936.87,11,0.7333,High
126447,10,132669.67,13266.97,7253.75,142.58,21976.61,6,0.6,Medium
126448,12,144972.17,12081.01,9021.83,607.54,23928.79,7,0.5833,High
126449,6,86073.56,14345.59,6361.72,5078.1,20824.59,5,0.8333,Low
126450,3,16119.08,5373.03,3351.25,1542.92,7766.16,2,0.6667,Low
126451,9,142069.73,15785.53,5426.71,6392.24,21806.14,1,0.1111,High
126452,10,138305.91,13830.59,4862.82,6523.43,23319.6,7,0.7,High
126453,16,198263.46,12391.47,8168.51,1065.25,23365.8,12,0.75,VIP
126454,8,113871.03,14233.88,6803.02,4141.85,21786.92,7,0.875,Medium
126455,7,46964.15,6709.16,5654.76,1746.18,18021.05,1,0.1429,Low
126456,10,130031.66,13003.17,6126.45,3137.76,23349.14,7,0.7,Medium
126457,12,148641.75,12386.81,6791.79,2212.01,21604.4,5,0.4167,High
126458,19,216246.53,11381.4,6521.8,1354.08,21220.39,9,0.4737,VIP
126459,12,149204.62,12433.72,7704.28,848.85,23124.22,8,0.6667,High
126460,15,218542.52,14569.5,7528.17,442.88,24038.23,9,0.6,VIP
126461,8,123307.41,15413.43,7858.74,4075.1,23733.15,3,0.375,Medium
126462,6,94623.19,15770.53,6209.33,4928.69,22955.56,2,0.3333,Low
126463,8,108198.3,13524.79,8793.12,420.45,23020.42,6,0.75,Medium
126464,13,180501.61,13884.74,7289.32,1493.63,22176.43,8,0.6154,VIP
126465,14,172750.31,12339.31,8607.13,489.96,23497.55,6,0.4286,VIP
126466,9,130695.26,14521.7,7635.89,930.29,22968.34,5,0.5556,Medium
126467,16,174633.29,10914.58,6248.09,50.28,23798.14,10,0.625,VIP
126468,11,163204.44,14836.77,5933.49,5018.05,22190.3,6,0.5455,High
126469,14,181557.15,12968.37,6151.89,2236.1,23812.44,5,0.3571,VIP
126470,6,41055.99,6842.67,6138.94,553.72,16148.02,3,0.5,Low
126471,13,113539.97,8733.84,6241.46,305.83,21416.03,5,0.3846,Medium
126472,12,159177.96,13264.83,9420.28,78.29,23196.29,8,0.6667,High
126473,13,188023.79,14463.37,5981.46,4077.21,22315.65,6,0.4615,VIP
126474,13,147179.94,11321.53,4705.06,5555.77,18842.27,8,0.6154,High
126475,19,236063.72,12424.41,7271.9,50.28,23318.91,13,0.6842,VIP
126476,11,95918.38,8719.85,6541.55,775.24,20846.8,7,0.6364,Low
126477,10,104414.79,10441.48,7715.29,443.63,21437.04,1,0.1,Medium
126478,13,145359.81,11181.52,7137.31,530.29,23443.55,6,0.4615,High
126479,12,164190.13,13682.51,6102.75,4117.71,23299.3,9,0.75,High
126480,10,128072.47,12807.25,6663.88,3440.87,22239.31,6,0.6,Medium
126481,7,80136.36,11448.05,7711.65,369.58,21454.1,4,0.5714,Low
126482,15,159677.94,10645.2,5602.09,1112.08,19175.44,7,0.4667,High
126483,10,121300.62,12130.06,6214.5,2447.86,21590.66,6,0.6,Medium
126484,6,70561.13,11760.19,4469.25,6468.94,16505.84,4,0.6667,Low
126485,12,157625.74,13135.48,7401.64,3258.14,23305.23,5,0.4167,High
126486,13,199429.38,15340.72,6774.5,2903.92,23418.2,8,0.6154,VIP
126487,8,73120.81,9140.1,5711.77,2880.41,18571.55,5,0.625,Low
126488,10,123589.09,12358.91,6661.51,4219.37,22444.97,4,0.4,Medium
126489,15,187662.41,12510.83,7606.05,1131.48,23777.45,4,0.2667,VIP
126490,11,124204.96,11291.36,7286.85,85.89,23938.91,7,0.6364,Medium
126491,6,78606.77,13101.13,8978.38,1711.82,22943.29,2,0.3333,Low
126492,10,130851.82,13085.18,6704.18,1115.88,20969.03,8,0.8,Medium
126493,10,99373.33,9937.33,7647.85,1595.54,19560.62,2,0.2,Low
126494,4,51223.23,12805.81,4008.84,9890.56,18505.71,2,0.5,Low
126495,11,146735.69,13339.61,7080.99,1766.0,22867.03,3,0.2727,High
126496,8,58430.55,7303.82,5477.99,1125.63,16046.26,3,0.375,Low
126497,8,72379.45,9047.43,7028.24,623.63,18351.92,6,0.75,Low
126498,13,138308.41,10639.11,8006.14,352.24,23457.9,6,0.4615,High
126499,12,144591.41,12049.28,6995.3,245.96,20487.72,6,0.5,High
126500,14,130911.26,9350.8,6086.37,2535.15,20902.05,9,0.6429,Medium
126501,8,136777.37,17097.17,6888.02,4610.99,23153.95,4,0.5,High
126502,7,123123.76,17589.11,5073.28,10836.66,22818.03,3,0.4286,Medium
126503,10,112147.75,11214.78,7713.03,117.19,20922.41,6,0.6,Medium
126504,9,132342.03,14704.67,6199.58,6141.7,22956.07,5,0.5556,Medium
126505,11,147320.88,13392.81,6788.49,994.14,21435.07,8,0.7273,High
126506,16,158443.38,9902.71,7538.37,713.86,22327.84,9,0.5625,High
126507,19,297465.49,15656.08,4995.42,8030.64,23589.86,3,0.1579,VIP
126508,12,138756.27,11563.02,7546.29,411.17,22978.02,5,0.4167,High
126509,11,166473.21,15133.93,6903.79,4634.55,23540.11,5,0.4545,VIP
126510,12,157566.67,13130.56,6785.61,87.08,19266.71,8,0.6667,High
126511,11,145037.87,13185.26,6649.78,92.48,22868.13,5,0.4545,High
126512,11,106274.9,9661.35,6128.73,624.11,19798.56,5,0.4545,Medium
126513,14,213564.42,15254.6,6589.05,2639.26,23308.52,9,0.6429,VIP
126514,8,91652.62,11456.58,6815.36,645.18,22273.59,5,0.625,Low
126515,16,212327.85,13270.49,8027.83,124.0,23976.64,4,0.25,VIP
126516,7,80600.99,11514.43,6431.89,4476.53,22582.2,5,0.7143,Low
126517,17,187925.16,11054.42,5787.08,2346.51,23059.81,11,0.6471,VIP
126518,11,141241.35,12840.12,5577.69,1859.67,17959.52,8,0.7273,High
126519,10,86672.4,8667.24,7279.33,401.22,20950.05,4,0.4,Low
126520,19,195219.66,10274.72,7543.15,61.84,23750.17,11,0.5789,VIP
126521,18,192252.68,10680.7,7515.77,1017.35,23920.48,7,0.3889,VIP
126522,10,120163.21,12016.32,6384.54,4800.72,23182.61,7,0.7,Medium
126523,12,122752.62,10229.38,7121.83,446.81,20068.06,4,0.3333,Medium
126524,12,157705.51,13142.13,5503.31,375.15,19508.19,7,0.5833,High
126525,13,134510.72,10346.98,5707.18,2079.48,19573.81,9,0.6923,High
126526,6,57770.51,9628.42,6499.91,3786.45,21395.95,1,0.1667,Low
126527,13,187490.72,14422.36,8504.03,489.49,23030.89,4,0.3077,VIP
126528,13,153550.62,11811.59,5235.85,5340.08,20975.84,5,0.3846,High
126529,10,110798.25,11079.82,6960.5,837.07,19273.61,3,0.3,Medium
126530,10,152927.06,15292.71,7791.6,2671.55,23023.8,5,0.5,High
126531,13,142137.84,10933.68,6376.79,2443.22,22431.5,5,0.3846,High
126532,12,144996.4,12083.03,7178.12,1098.05,21873.62,6,0.5,High
126533,8,130515.93,16314.49,5969.29,6192.44,23228.28,2,0.25,Medium
126534,14,157119.0,11222.79,7193.83,2258.25,22631.12,6,0.4286,High
126535,13,146255.64,11250.43,6643.04,1933.46,23303.47,8,0.6154,High
126536,14,188900.54,13492.9,6625.24,3606.28,23456.26,8,0.5714,VIP
126537,13,145412.46,11185.57,6239.93,776.35,23913.86,9,0.6923,High
126538,10,118524.59,11852.46,7400.98,1686.01,23308.71,8,0.8,Medium
126539,15,202300.35,13486.69,7150.92,1847.79,23448.66,9,0.6,VIP
126540,13,115604.52,8892.66,5221.26,1314.78,16951.81,8,0.6154,Medium
126541,12,191918.07,15993.17,7957.66,665.13,23701.24,4,0.3333,VIP
126542,12,134359.8,11196.65,5798.27,2688.8,23240.64,7,0.5833,High
126543,12,154046.24,12837.19,5120.94,5515.57,23010.55,6,0.5,High
126544,12,119274.46,9939.54,5487.75,1826.89,16338.63,5,0.4167,Medium
126545,11,161902.13,14718.38,6349.89,5503.73,23140.7,6,0.5455,High
126546,9,102913.23,11434.8,6213.87,3702.78,21576.43,5,0.5556,Low
126547,9,82347.84,9149.76,6678.51,346.43,20788.5,3,0.3333,Low
126548,9,124566.38,13840.71,7132.68,519.61,23064.4,4,0.4444,Medium
126549,12,132013.08,11001.09,8271.82,122.19,21576.56,3,0.25,Medium
126550,16,187142.71,11696.42,6272.05,3593.67,23847.6,11,0.6875,VIP
126551,11,157148.35,14286.21,6046.08,4849.34,22646.92,7,0.6364,High
126552,11,147296.55,13390.6,7669.76,243.67,23845.09,6,0.5455,High
126553,11,120076.82,10916.07,6280.35,3847.6,20065.56,5,0.4545,Medium
126554,4,48254.07,12063.52,8328.8,3905.53,23076.85,2,0.5,Low
126555,8,77116.03,9639.5,7149.5,2323.43,23780.61,2,0.25,Low
126556,15,172599.16,11506.61,7603.96,915.16,24027.84,10,0.6667,VIP
126557,12,156166.78,13013.9,7215.68,3415.35,22675.19,5,0.4167,High
126558,16,233582.22,14598.89,6638.84,1376.06,24037.49,10,0.625,VIP
126559,11,128139.45,11649.04,7057.55,2127.68,23213.48,4,0.3636,Medium
126560,10,100986.17,10098.62,7226.27,2521.68,21682.82,6,0.6,Low
126561,15,127619.14,8507.94,7317.42,617.4,23056.71,10,0.6667,Medium
126562,15,198807.15,13253.81,8128.77,442.94,21800.67,6,0.4,VIP
126563,14,167293.89,11949.56,8101.26,184.44,22222.89,7,0.5,VIP
126564,15,179028.78,11935.25,7238.79,626.63,22574.99,6,0.4,VIP
126565,12,109388.32,9115.69,8944.5,438.48,22566.26,7,0.5833,Medium
126566,13,184707.98,14208.31,5913.12,2336.32,21854.08,5,0.3846,VIP
126567,15,127354.45,8490.3,7382.63,1453.11,23001.13,4,0.2667,Medium
126568,9,73296.46,8144.05,6293.82,1321.86,20094.45,6,0.6667,Low
126569,17,247877.8,14581.05,7230.54,1579.16,23973.84,12,0.7059,VIP
126570,8,130364.86,16295.61,3649.19,11817.63,20860.71,4,0.5,Medium
126571,13,141009.91,10846.92,8163.9,2044.35,23606.36,2,0.1538,High
126572,16,178634.9,11164.68,6505.88,1827.48,23236.3,6,0.375,VIP
126573,11,148833.54,13530.32,6112.17,4343.43,21523.45,5,0.4545,High
126574,11,175873.58,15988.51,5941.36,5257.74,23660.99,7,0.6364,VIP
126575,13,168037.24,12925.94,7309.98,242.74,22758.84,8,0.6154,VIP
126576,18,217436.88,12079.83,7222.15,1242.45,23891.87,9,0.5,VIP
126577,11,154089.21,14008.11,6928.03,3612.14,23371.2,5,0.4545,High
126578,10,135499.87,13549.99,7886.94,104.31,22223.9,4,0.4,High
126579,8,109576.29,13697.04,8114.02,2649.59,23448.89,1,0.125,Medium
126580,15,183912.91,12260.86,6221.95,1135.76,22692.29,5,0.3333,VIP
126581,15,218296.01,14553.07,5117.18,7528.92,21574.29,11,0.7333,VIP
126582,18,227966.09,12664.78,6690.95,1281.67,23124.62,11,0.6111,VIP
126583,14,150988.27,10784.88,5477.12,3053.63,21576.2,5,0.3571,High
126584,9,110283.5,12253.72,6178.11,330.6,18206.26,5,0.5556,Medium
126585,12,139607.05,11633.92,7981.32,459.89,23269.94,6,0.5,High
126586,9,101702.84,11300.32,7487.99,1037.94,20870.31,5,0.5556,Low
126587,14,178261.78,12732.98,5611.51,5829.98,23316.23,7,0.5,VIP
126588,11,123471.0,11224.64,6617.32,249.3,21704.52,8,0.7273,Medium
126589,11,169558.73,15414.43,6975.99,3036.02,23626.42,5,0.4545,VIP
126590,11,127162.58,11560.23,9100.39,276.09,23507.3,7,0.6364,Medium
126591,9,102036.78,11337.42,6011.64,2249.74,19677.81,5,0.5556,Low
126592,15,170636.01,11375.73,7285.48,301.81,23037.43,3,0.2,VIP
126593,11,152713.32,13883.03,4892.74,7090.77,22290.87,6,0.5455,High
126594,8,97455.08,12181.88,7564.95,3017.63,23369.31,2,0.25,Low
126595,10,83651.8,8365.18,6237.73,477.69,19091.6,3,0.3,Low
126596,15,177496.55,11833.1,5593.38,199.96,23668.58,9,0.6,VIP
126597,19,194114.86,10216.57,6265.23,1325.88,22817.94,8,0.4211,VIP
126598,16,219719.23,13732.45,7255.75,1744.14,23874.61,10,0.625,VIP
126599,9,106893.39,11877.04,5039.85,3173.43,19500.42,4,0.4444,Medium
126600,9,121047.05,13449.67,6891.35,4312.32,21660.22,5,0.5556,Medium
126601,13,103097.68,7930.59,6966.12,101.71,23070.88,7,0.5385,Low
126602,12,87731.32,7310.94,7013.31,861.84,19889.77,7,0.5833,Low
126603,17,182355.18,10726.78,5287.84,3973.11,23518.91,8,0.4706,VIP
126604,11,131672.38,11970.22,6187.05,318.97,20061.95,9,0.8182,Medium
126605,14,141084.04,10077.43,6603.24,1116.72,23185.06,8,0.5714,High
126606,15,183377.09,12225.14,7307.72,320.71,22687.25,9,0.6,VIP
126607,11,100761.29,9160.12,6284.51,2214.9,21650.43,5,0.4545,Low
126608,15,189000.19,12600.01,6563.7,355.56,20064.91,10,0.6667,VIP
126609,8,65176.85,8147.11,5811.75,431.81,15495.78,4,0.5,Low
126610,9,101711.28,11301.25,6386.46,4218.69,22151.2,6,0.6667,Low
126611,13,165714.64,12747.28,7059.97,355.74,23104.26,6,0.4615,High
126612,13,160850.49,12373.11,6759.65,2434.51,23386.26,9,0.6923,High
126613,7,82802.56,11828.94,9706.88,1319.18,23890.92,3,0.4286,Low
126614,16,228137.65,14258.6,5770.4,431.53,23610.91,7,0.4375,VIP
126615,9,107593.57,11954.84,7284.24,864.95,22112.92,4,0.4444,Medium
126616,10,118199.76,11819.98,8432.56,987.03,22068.58,6,0.6,Medium
126617,14,174140.18,12438.58,7929.47,231.32,24017.27,6,0.4286,VIP
126618,14,156269.42,11162.1,6742.4,300.94,20047.08,3,0.2143,High
126619,9,128580.42,14286.71,4197.26,8479.58,20972.22,3,0.3333,Medium
126620,11,150453.27,13677.57,7215.35,2260.75,23426.34,6,0.5455,High
126621,6,96294.65,16049.11,5216.68,7816.67,20809.67,4,0.6667,Low
126622,13,129901.9,9992.45,7869.66,783.09,23028.62,7,0.5385,Medium
126623,10,121980.47,12198.05,6310.36,2084.3,21730.54,7,0.7,Medium
126624,18,257572.16,14309.56,7088.33,804.5,23909.1,6,0.3333,VIP
126625,11,139556.97,12687.0,5997.9,2306.64,22960.15,5,0.4545,High
126626,13,146215.76,11247.37,7697.31,84.03,22499.58,7,0.5385,High
126627,11,154364.54,14033.14,5450.22,2586.35,20466.95,3,0.2727,High
126628,14,156999.11,11214.22,7101.69,95.55,21342.69,6,0.4286,High
126629,7,72470.93,10352.99,8354.44,227.94,22937.84,4,0.5714,Low
126630,10,133324.46,13332.45,5435.29,5550.67,23106.37,3,0.3,Medium
126631,10,117654.92,11765.49,6519.5,1270.08,20646.44,4,0.4,Medium
126632,10,135119.48,13511.95,5483.05,7135.58,21349.68,5,0.5,High
126633,15,150271.99,10018.13,7803.63,693.38,21894.26,8,0.5333,High
126634,8,102545.14,12818.14,6857.57,2339.09,20982.26,5,0.625,Low
126635,8,115049.87,14381.23,6022.52,4520.87,20719.05,5,0.625,Medium
126636,14,141897.87,10135.56,5966.76,828.49,21878.59,7,0.5,High
126637,8,104961.07,13120.13,5552.63,6240.18,24003.26,2,0.25,Medium
126638,14,124547.58,8896.26,5163.47,3185.05,20282.89,8,0.5714,Medium
126639,14,150299.58,10735.68,6266.7,3392.28,23498.87,9,0.6429,High
126640,10,149310.99,14931.1,6810.44,1724.9,22515.51,5,0.5,High
126641,11,153096.4,13917.85,5298.53,1027.26,19097.21,4,0.3636,High
126642,9,153646.57,17071.84,5578.79,10205.8,23906.16,3,0.3333,High
126643,8,96382.8,12047.85,8175.7,2545.27,21976.09,6,0.75,Low
126644,8,86266.13,10783.27,7552.23,1921.29,21744.95,5,0.625,Low
126645,6,69958.77,11659.8,8017.34,1098.38,20063.15,3,0.5,Low
126646,15,141841.35,9456.09,7429.62,301.07,23469.3,8,0.5333,High
126647,19,242110.58,12742.66,6111.68,1384.48,22903.16,12,0.6316,VIP
126648,10,115449.65,11544.96,8948.36,663.06,23434.41,2,0.2,Medium
126649,14,147643.0,10545.93,7413.14,515.51,23049.13,3,0.2143,High
126650,11,116626.71,10602.43,8205.4,90.59,23761.87,9,0.8182,Medium
126651,11,122854.58,11168.6,8950.64,172.91,23450.78,4,0.3636,Medium
126652,7,100076.48,14296.64,5688.65,6526.26,23256.61,3,0.4286,Low
126653,9,109683.6,12187.07,7294.73,4004.88,21955.88,6,0.6667,Medium
126654,12,124747.36,10395.61,7382.02,68.8,23625.34,5,0.4167,Medium
126655,9,83096.95,9232.99,7371.25,2021.4,23644.67,2,0.2222,Low
126656,11,113499.49,10318.14,7918.57,163.45,21370.49,5,0.4545,Medium
126657,12,155777.34,12981.44,6525.77,3714.13,22247.84,7,0.5833,High
126658,10,108477.94,10847.79,6046.7,3575.44,22777.7,4,0.4,Medium
126659,11,131331.68,11939.24,5529.73,3788.34,21254.39,7,0.6364,Medium
126660,16,254535.33,15908.46,6520.02,1437.98,23719.2,5,0.3125,VIP
126661,12,141406.3,11783.86,7264.88,363.76,22349.94,7,0.5833,High
126662,14,144011.81,10286.56,6260.27,1748.87,20236.14,8,0.5714,High
126663,9,108596.78,12066.31,8196.22,3100.44,22606.72,6,0.6667,Medium
126664,10,107863.49,10786.35,5873.1,3889.67,21264.12,6,0.6,Medium
126665,15,172088.3,11472.55,6557.98,388.92,23247.85,7,0.4667,VIP
126666,9,75450.16,8383.35,6435.4,373.81,17799.17,4,0.4444,Low
126667,7,42072.9,6010.41,2731.85,1607.37,9742.33,3,0.4286,Low
126668,12,167634.87,13969.57,7291.46,1480.32,22791.21,3,0.25,VIP
126669,9,110319.06,12257.67,7023.94,2593.9,22611.09,4,0.4444,Medium
126670,19,183623.01,9664.37,7484.13,520.04,22131.64,13,0.6842,VIP
126671,19,223961.27,11787.44,6159.2,1421.62,20703.19,9,0.4737,VIP
126672,11,102366.54,9306.05,6977.46,249.69,18993.03,7,0.6364,Low
126673,10,130408.61,13040.86,6743.42,318.38,21580.82,5,0.5,Medium
126674,12,164130.44,13677.54,4430.76,6707.19,19612.23,6,0.5,High
126675,13,155441.44,11957.03,6806.2,3476.64,22224.72,6,0.4615,High
126676,8,88545.88,11068.24,7108.69,1240.06,23145.54,7,0.875,Low
126677,7,68456.52,9779.5,6874.27,2212.73,20704.77,2,0.2857,Low
126678,6,69191.33,11531.89,6104.52,4035.56,21149.85,2,0.3333,Low
126679,18,208276.12,11570.9,7234.63,541.69,23996.07,6,0.3333,VIP
126680,12,181737.38,15144.78,5873.23,3698.01,23349.02,10,0.8333,VIP
126681,15,134511.88,8967.46,6010.44,1011.35,21288.31,7,0.4667,High
126682,9,99760.3,11084.48,5957.4,918.99,19994.18,7,0.7778,Low
126683,12,152002.03,12666.84,8163.91,1010.7,23468.93,6,0.5,High
126684,10,143688.34,14368.83,5895.76,5479.07,23400.99,6,0.6,High
126685,12,172777.32,14398.11,6012.48,5915.08,21751.34,2,0.1667,VIP
126686,11,125394.16,11399.47,5597.46,1187.61,19038.79,4,0.3636,Medium
126687,8,78106.71,9763.34,7760.15,1363.24,21298.87,4,0.5,Low
126688,9,123766.9,13751.88,6913.6,832.23,22491.91,1,0.1111,Medium
126689,14,187637.29,13402.66,5268.56,2949.35,19936.81,10,0.7143,VIP
126690,12,148110.91,12342.58,6900.86,2957.87,22824.32,5,0.4167,High
126691,14,145393.02,10385.22,7555.46,1809.52,23814.53,6,0.4286,High
126692,8,118361.16,14795.14,7861.16,4958.43,23857.06,5,0.625,Medium
126693,8,115520.15,14440.02,6911.22,3495.08,23477.7,5,0.625,Medium
126694,8,87133.1,10891.64,4023.08,3821.14,15868.92,5,0.625,Low
126695,14,170300.59,12164.33,7669.96,882.65,23217.49,7,0.5,VIP
126696,13,163720.16,12593.86,7706.58,1043.58,22137.98,8,0.6154,High
126697,13,165609.89,12739.22,7153.36,982.75,23725.24,10,0.7692,High
126698,13,198425.37,15263.49,7694.22,1913.35,23338.29,6,0.4615,VIP
126699,10,106886.25,10688.62,6307.33,3141.04,20843.08,5,0.5,Medium
126700,7,97501.4,13928.77,8447.9,2572.68,23214.88,3,0.4286,Low
126701,12,150097.78,12508.15,5989.87,306.67,20518.33,8,0.6667,High
126702,5,67581.07,13516.21,7949.18,1672.55,22233.56,2,0.4,Low
126703,10,112230.42,11223.04,6391.36,1630.98,19923.43,6,0.6,Medium
126704,14,184608.32,13186.31,6954.37,106.48,21911.65,6,0.4286,VIP
126705,9,132308.1,14700.9,6281.02,4166.84,22407.02,5,0.5556,Medium
126706,7,89537.77,12791.11,3522.97,8784.45,18621.32,3,0.4286,Low
126707,13,136787.43,10522.11,6276.51,2814.84,22640.93,8,0.6154,High
126708,11,95361.16,8669.2,6713.33,254.58,24010.3,5,0.4545,Low
126709,10,114463.73,11446.37,7572.98,1000.31,23422.5,6,0.6,Medium
126710,13,151035.97,11618.15,6298.87,229.16,21514.2,7,0.5385,High
126711,9,100091.69,11121.3,4470.22,5781.36,20571.7,5,0.5556,Low
126712,16,125589.24,7849.33,8485.2,202.41,24025.46,6,0.375,Medium
126713,15,204135.24,13609.02,7782.67,168.35,23300.56,9,0.6,VIP
126714,12,153408.21,12784.02,3429.21,6636.35,18069.44,6,0.5,High
126715,12,144217.53,12018.13,7904.73,1961.17,21586.04,4,0.3333,High
126716,9,139170.42,15463.38,6283.94,5056.53,22513.71,4,0.4444,High
126717,11,85755.15,7795.92,7460.56,865.92,21994.78,8,0.7273,Low
126718,9,162719.06,18079.9,4155.04,11371.99,23626.69,6,0.6667,High
126719,8,71499.33,8937.42,7267.87,1895.91,23909.4,5,0.625,Low
126720,10,92935.19,9293.52,5428.08,2648.77,19404.12,3,0.3,Low
126721,13,166143.63,12780.28,6594.97,4426.1,22576.28,10,0.7692,High
126722,12,165021.62,13751.8,7658.94,4668.41,23565.8,7,0.5833,High
126723,14,168392.33,12028.02,5906.02,1141.44,21352.55,8,0.5714,VIP
126724,11,185995.37,16908.67,7174.93,4261.67,23818.41,7,0.6364,VIP
126725,13,213201.64,16400.13,6084.23,5325.49,23859.47,5,0.3846,VIP
126726,17,218490.41,12852.38,7152.16,1984.03,23734.68,8,0.4706,VIP
126727,12,122185.18,10182.1,5033.61,2426.93,18183.97,2,0.1667,Medium
126728,11,151252.18,13750.2,8946.44,83.25,22742.31,4,0.3636,High
126729,16,173916.49,10869.78,8093.72,661.44,23514.32,8,0.5,VIP
126730,8,94620.32,11827.54,6586.93,643.18,20843.76,4,0.5,Low
126731,12,151121.28,12593.44,7908.89,946.76,22677.25,4,0.3333,High
126732,9,93000.7,10333.41,9053.0,76.65,23951.21,1,0.1111,Low
126733,9,120396.82,13377.42,5720.94,3308.9,19887.55,5,0.5556,Medium
126734,13,164881.86,12683.22,8442.33,723.57,23546.52,5,0.3846,High
126735,11,141466.83,12860.62,5544.72,3779.67,20407.49,8,0.7273,High
126736,13,156753.63,12057.97,7073.54,3451.29,23026.4,5,0.3846,High
126737,11,163216.82,14837.89,6059.65,2056.89,23451.45,6,0.5455,High
126738,15,177378.5,11825.23,6877.58,2803.1,23785.82,7,0.4667,VIP
126739,8,124694.74,15586.84,7917.36,1930.73,23630.88,5,0.625,Medium
126740,10,109801.28,10980.13,7490.25,2836.87,22587.48,6,0.6,Medium
126741,15,186395.58,12426.37,6459.12,3510.19,22914.23,12,0.8,VIP
126742,9,99312.57,11034.73,7588.44,1620.68,22676.99,5,0.5556,Low
126743,9,77613.37,8623.71,6150.11,4011.16,22320.86,6,0.6667,Low
126744,7,75656.57,10808.08,7342.24,287.97,17733.99,4,0.5714,Low
126745,15,201248.06,13416.54,6759.5,523.58,23440.49,8,0.5333,VIP
126746,8,71652.42,8956.55,6353.91,133.34,18328.49,1,0.125,Low
126747,18,242462.54,13470.14,7067.12,615.93,23868.46,9,0.5,VIP
126748,6,89881.64,14980.27,6200.49,6030.79,22863.96,2,0.3333,Low
126749,20,213811.37,10690.57,7239.08,66.4,22316.07,14,0.7,VIP
126750,12,154625.12,12885.43,6309.02,2207.64,23001.15,9,0.75,High
126751,8,120632.37,15079.05,5947.21,4874.63,21811.55,3,0.375,Medium
126752,9,119239.98,13248.89,5734.78,4863.96,23511.43,3,0.3333,Medium
126753,8,107077.03,13384.63,8461.44,775.84,23186.76,7,0.875,Medium
126754,13,190072.98,14621.0,6763.46,1070.19,21243.98,6,0.4615,VIP
126755,9,102488.53,11387.61,6275.45,2317.26,20934.36,2,0.2222,Low
126756,20,253299.57,12664.98,6092.28,2031.48,21307.47,7,0.35,VIP
126757,7,84961.85,12137.41,5228.69,3307.71,17322.33,3,0.4286,Low
126758,9,95618.53,10624.28,8827.76,1324.31,22402.7,3,0.3333,Low
126759,10,109401.72,10940.17,6135.93,480.56,20263.1,7,0.7,Medium
126760,9,91657.01,10184.11,7462.93,1151.62,23930.88,6,0.6667,Low
126761,13,206543.07,15887.93,7163.76,2911.29,23513.45,6,0.4615,VIP
126762,11,108129.58,9829.96,6753.41,867.02,19704.02,4,0.3636,Medium
126763,8,104427.09,13053.39,8349.47,408.82,21245.57,7,0.875,Medium
126764,10,116292.53,11629.25,6109.97,5012.5,22939.42,4,0.4,Medium
126765,12,124660.89,10388.41,5234.69,2893.27,17940.43,6,0.5,Medium
